empirical_min_dist,estimated_true_dist,best_x,min_error,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
498.0,490.6834834032653,0.4831663886982324,0.031731194610382894,99,0.53,0.48,0.45,500
591.0,582.3027665353345,0.5641333919689346,0.021139523529185935,99,0.53,0.48,0.45,600
677.0,679.8264930214721,0.6527231176231534,0.017184021160623508,99,0.53,0.48,0.45,700
735.0,759.0585707372057,0.7123173190714578,0.009666753982413087,99,0.53,0.48,0.45,800
782.0,850.1990839074718,0.8126695060032476,0.009475194199732273,99,0.53,0.48,0.45,900
827.0,957.1005037700464,0.9327442034465208,0.005495804822284562,99,0.53,0.48,0.45,1000
857.0,1031.818735740126,1.013028529864786,0.0034901121694344665,99,0.53,0.48,0.45,1100
883.0,1184.198784158547,1.1948708192297834,0.0027990606360480223,99,0.53,0.48,0.45,1200
905.0,1298.0162939883805,1.3072955495594176,0.0046018441509434365,99,0.53,0.48,0.45,1300
925.0,1399.7819866394645,1.4106759707568453,0.0011112521163783263,99,0.53,0.48,0.45,1400
937.0,1475.2348315204508,1.4798587512955037,0.0005846094894895543,99,0.53,0.48,0.45,1500
