n,k,cycles,1-cycles,2-cycles,3-cycles,4-cycles,5-cycles,max_cycle_len
2000,2032,313,263,33,10,3,1,1606
2000,2033,313,263,33,10,3,1,1606
2000,2034,313,263,33,10,3,1,1606
2000,2035,313,263,33,10,3,1,1606
2000,2036,313,263,33,10,3,1,1606
2000,2037,312,262,33,10,3,1,1607
2000,2038,311,261,33,10,3,1,1608
2000,2039,311,261,33,10,3,1,1608
2000,2040,310,261,32,10,3,1,1610
2000,2041,309,261,32,9,3,1,1613
2000,2042,309,261,32,9,3,1,1613
2000,2043,309,261,32,9,3,1,1613
2000,2044,308,260,31,10,3,1,1613
2000,2045,307,260,31,10,3,1,1625
2000,2046,307,260,31,10,3,1,1625
2000,2047,306,258,32,10,3,1,1625
2000,2048,306,258,32,10,3,1,1625
2000,2049,307,258,32,10,3,1,1380
2000,2050,306,258,32,10,3,1,1625
2000,2051,306,258,32,10,3,1,1625
2000,2052,307,258,32,10,3,1,1462
2000,2053,308,258,32,10,3,1,1297
2000,2054,307,256,33,10,3,1,1297
2000,2055,308,256,33,10,3,1,1067
2000,2056,308,256,33,10,3,1,1067
2000,2057,307,256,33,10,3,1,1232
2000,2058,306,256,33,10,3,1,1395
2000,2059,305,256,33,10,3,1,1625
2000,2060,304,256,32,10,3,1,1627
2000,2061,303,256,32,9,3,1,1630
2000,2062,302,255,32,9,3,1,1631
2000,2063,303,255,32,9,3,1,1277
2000,2064,302,255,31,9,3,1,1277
2000,2065,301,254,31,9,3,1,1278
2000,2066,300,254,31,9,3,1,1634
2000,2067,299,254,30,9,3,1,1636
2000,2068,300,254,30,9,3,1,941
2000,2069,299,253,30,9,3,1,942
2000,2070,298,252,30,9,3,1,943
2000,2071,297,251,30,9,3,1,944
2000,2072,296,251,29,9,3,1,946
2000,2073,296,251,29,9,3,1,946
2000,2074,295,251,28,9,3,1,946
2000,2075,294,251,28,9,3,1,1643
2000,2076,293,250,28,9,3,1,1644
2000,2077,294,250,28,9,3,1,1040
2000,2078,293,249,28,9,3,1,1040
2000,2079,292,249,28,9,3,1,1645
2000,2080,292,249,28,9,3,1,1645
2000,2081,291,248,28,9,3,1,1646
2000,2082,292,248,28,9,3,1,1373
2000,2083,291,248,28,9,2,1,1373
2000,2084,290,248,27,9,2,1,1375
2000,2085,291,248,27,9,2,1,854
2000,2086,290,248,27,9,2,1,854
2000,2087,290,248,27,9,2,1,854
2000,2088,289,248,27,9,2,1,1652
2000,2089,288,247,27,9,2,1,1653
2000,2090,288,247,27,9,2,1,1653
2000,2091,288,247,27,9,2,1,1653
2000,2092,289,247,27,9,2,1,1428
2000,2093,290,247,27,9,2,1,1381
2000,2094,291,247,27,9,2,1,850
2000,2095,290,247,27,9,2,1,1075
2000,2096,291,247,27,9,2,1,1041
2000,2097,290,246,27,9,2,1,1042
2000,2098,289,245,27,9,2,1,1043
2000,2099,290,245,27,9,2,1,698
2000,2100,289,245,27,9,2,1,1229
2000,2101,288,245,27,9,2,1,1263
2000,2102,288,245,27,9,2,1,1263
2000,2103,287,244,27,9,2,1,1263
2000,2104,288,244,27,9,2,1,1005
2000,2105,287,243,27,9,2,1,1005
2000,2106,286,242,27,8,3,1,1005
2000,2107,285,242,27,8,3,1,1263
2000,2108,284,241,27,8,3,1,1264
2000,2109,284,241,27,8,3,1,1264
2000,2110,285,241,27,8,3,1,819
2000,2111,284,241,27,8,3,1,1165
2000,2112,283,241,27,8,3,1,1165
2000,2113,283,241,27,8,3,1,1165
2000,2114,282,241,27,8,3,1,1658
2000,2115,282,241,27,8,3,1,1658
2000,2116,281,241,27,8,2,1,1662
2000,2117,282,241,27,8,2,1,1437
2000,2118,283,241,27,8,2,1,1132
2000,2119,282,241,27,8,2,1,1357
2000,2120,281,240,27,8,2,1,1358
2000,2121,281,240,27,8,2,1,1358
2000,2122,280,239,27,8,2,1,1359
2000,2123,280,239,27,8,2,1,1359
2000,2124,279,238,27,8,2,1,1360
2000,2125,280,238,27,8,2,1,821
2000,2126,279,238,27,7,2,1,821
2000,2127,278,238,26,7,2,1,821
2000,2128,279,238,26,7,2,1,821
2000,2129,278,238,26,7,2,1,1128
2000,2130,277,237,26,7,2,1,1128
2000,2131,277,237,26,7,2,1,1128
2000,2132,277,237,26,7,2,1,1128
2000,2133,278,237,26,7,2,1,608
2000,2134,277,237,26,7,2,1,946
2000,2135,276,237,26,6,2,1,949
2000,2136,276,237,26,6,2,1,949
2000,2137,275,236,26,6,2,1,950
2000,2138,274,236,26,6,1,1,950
2000,2139,273,236,25,6,1,1,952
2000,2140,274,236,25,6,1,1,846
2000,2141,273,236,25,6,1,1,1458
2000,2142,272,235,25,6,1,1,1459
2000,2143,272,235,25,6,1,1,1459
2000,2144,272,235,25,6,1,1,1459
2000,2145,271,235,25,6,1,1,1576
2000,2146,270,234,25,6,1,1,1577
2000,2147,269,234,25,6,1,1,1583
2000,2148,270,234,25,6,1,1,1221
2000,2149,270,234,25,6,1,1,1221
2000,2150,270,234,25,6,1,1,1221
2000,2151,269,234,25,6,1,1,1583
2000,2152,270,234,25,6,1,1,1416
2000,2153,271,234,25,6,1,1,962
2000,2154,270,234,25,6,1,1,1129
2000,2155,269,233,25,6,1,1,1130
2000,2156,268,233,25,6,1,1,1584
2000,2157,268,233,25,6,1,1,1584
2000,2158,267,233,24,6,1,1,1586
2000,2159,266,233,24,6,1,1,1692
2000,2160,267,233,24,6,1,1,1392
2000,2161,267,233,24,6,1,1,1392
2000,2162,268,233,24,6,1,1,990
2000,2163,267,232,24,6,1,1,991
2000,2164,266,232,24,6,1,1,1291
2000,2165,265,232,24,6,1,1,1693
2000,2166,266,232,24,6,1,1,1304
2000,2167,267,232,24,6,1,1,1102
2000,2168,266,231,24,6,1,1,1103
2000,2169,265,230,24,5,2,1,1103
2000,2170,265,230,24,5,2,1,1103
2000,2171,264,230,24,5,2,1,1492
2000,2172,264,230,24,5,2,1,1492
2000,2173,264,230,24,5,2,1,1492
2000,2174,264,230,24,5,2,1,1492
2000,2175,264,230,24,5,2,1,1492
2000,2176,263,230,24,5,2,1,1694
2000,2177,263,230,24,5,2,1,1694
2000,2178,263,230,24,5,2,1,1694
2000,2179,263,230,24,5,2,1,1694
2000,2180,263,230,24,5,2,1,1694
2000,2181,262,230,23,5,2,1,1696
2000,2182,261,230,22,5,2,1,1698
2000,2183,262,230,22,5,2,1,1289
2000,2184,261,229,22,5,2,1,1290
2000,2185,260,229,22,5,2,1,1699
2000,2186,261,229,22,5,2,1,1340
2000,2187,260,228,22,5,2,1,1341
2000,2188,260,228,22,5,2,1,1341
2000,2189,259,227,22,5,2,1,1342
2000,2190,260,227,22,5,2,1,1133
2000,2191,260,227,22,5,2,1,1133
2000,2192,259,227,22,5,2,1,1342
2000,2193,259,227,22,5,2,1,1342
2000,2194,260,227,22,5,2,1,1028
2000,2195,259,227,22,5,2,1,1342
2000,2196,258,227,22,5,2,1,1701
2000,2197,258,227,22,5,2,1,1701
2000,2198,258,227,22,5,2,1,1701
2000,2199,259,227,22,5,2,1,1005
2000,2200,258,227,22,5,2,1,1701
2000,2201,257,226,22,5,2,1,1702
2000,2202,257,226,22,5,2,1,1702
2000,2203,257,226,22,5,2,1,1702
2000,2204,258,226,22,5,2,1,1468
2000,2205,259,226,22,5,2,1,1243
2000,2206,259,226,22,5,2,1,1243
2000,2207,259,226,22,5,2,1,1243
2000,2208,259,226,22,5,2,1,1243
2000,2209,258,225,22,5,2,1,1244
2000,2210,259,225,22,5,2,1,1244
2000,2211,259,225,22,5,2,1,1244
2000,2212,258,225,22,5,2,1,1422
2000,2213,258,225,22,5,2,1,1422
2000,2214,257,225,22,5,2,1,1469
2000,2215,256,224,22,5,2,1,1470
2000,2216,257,224,22,5,2,1,1187
2000,2217,256,223,22,5,2,1,1188
2000,2218,255,222,22,5,2,1,1189
2000,2219,254,221,22,5,2,1,1190
2000,2220,253,220,22,5,2,1,1191
2000,2221,252,219,22,5,2,1,1192
2000,2222,251,217,23,5,2,1,1192
2000,2223,250,217,23,5,2,1,1426
2000,2224,249,216,23,5,2,1,1427
2000,2225,250,216,23,5,2,1,1229
2000,2226,249,215,23,5,2,1,1229
2000,2227,248,215,23,5,2,1,1513
2000,2228,247,215,23,5,2,1,1711
2000,2229,247,215,23,5,2,1,1711
2000,2230,246,214,23,5,2,1,1712
2000,2231,245,212,24,5,2,1,1712
2000,2232,245,212,24,5,2,1,1712
2000,2233,244,211,24,5,2,1,1713
2000,2234,245,211,24,5,2,1,1324
2000,2235,244,210,24,5,2,1,1324
2000,2236,243,210,24,5,2,1,1714
2000,2237,242,210,24,5,1,1,1718
2000,2238,241,208,25,5,1,1,1718
2000,2239,241,208,25,5,1,1,1718
2000,2240,241,208,25,5,1,1,1718
2000,2241,241,208,25,5,1,1,1718
2000,2242,240,207,25,5,1,1,1719
2000,2243,240,207,25,5,1,1,1719
2000,2244,239,206,25,5,1,1,1720
2000,2245,240,206,25,5,1,1,1180
2000,2246,239,205,25,5,1,1,1181
2000,2247,240,205,25,5,1,1,845
2000,2248,240,205,25,5,1,1,845
2000,2249,241,205,25,5,1,1,845
2000,2250,240,204,25,5,1,1,846
2000,2251,239,204,24,5,1,1,846
2000,2252,239,204,24,5,1,1,846
2000,2253,240,204,24,5,1,1,522
2000,2254,239,203,24,5,1,1,522
2000,2255,238,202,24,5,1,1,522
2000,2256,238,202,24,5,1,1,522
2000,2257,237,202,24,5,1,1,884
2000,2258,237,202,24,5,1,1,884
2000,2259,236,202,24,5,1,1,1220
2000,2260,235,202,24,5,1,1,1544
2000,2261,234,201,24,5,1,1,1545
2000,2262,233,200,24,5,1,1,1546
2000,2263,234,200,24,5,1,1,1394
2000,2264,233,200,24,5,1,1,1576
2000,2265,233,200,24,5,1,1,1576
2000,2266,233,200,24,5,1,1,1576
2000,2267,234,200,24,5,1,1,1244
2000,2268,233,200,24,5,1,1,1244
2000,2269,232,200,24,5,1,1,1728
2000,2270,233,200,24,5,1,1,1539
2000,2271,232,200,23,5,1,1,1541
2000,2272,232,200,23,5,1,1,1541
2000,2273,232,200,23,5,1,1,1541
2000,2274,232,200,23,5,1,1,1541
2000,2275,233,200,23,5,1,1,1541
2000,2276,233,200,23,5,1,1,1541
2000,2277,234,200,23,5,1,1,1429
2000,2278,233,200,23,5,1,1,1541
2000,2279,232,200,23,5,1,1,1621
2000,2280,232,200,23,5,1,1,1621
2000,2281,232,200,23,5,1,1,1621
2000,2282,233,200,23,5,1,1,1425
2000,2283,233,200,23,5,1,1,1425
2000,2284,234,200,23,5,1,1,722
2000,2285,235,200,23,5,1,1,722
2000,2286,236,200,23,5,1,1,657
2000,2287,235,199,23,5,1,1,658
2000,2288,234,199,23,5,1,1,1163
2000,2289,234,199,23,5,1,1,1163
2000,2290,234,199,23,5,1,1,1163
2000,2291,235,199,23,5,1,1,973
2000,2292,234,198,23,5,1,1,973
2000,2293,233,198,23,5,1,1,1169
2000,2294,232,198,23,5,1,1,1359
2000,2295,232,198,23,5,1,1,1359
2000,2296,231,197,23,5,1,1,1360
2000,2297,232,197,23,5,1,1,848
2000,2298,231,197,23,5,0,1,852
2000,2299,230,197,23,5,0,1,852
2000,2300,229,197,23,5,0,1,1473
2000,2301,228,196,23,4,1,1,1473
2000,2302,229,196,23,4,1,1,1319
2000,2303,230,196,23,4,1,1,1162
2000,2304,230,196,23,4,1,1,1162
2000,2305,229,196,22,4,1,1,1164
2000,2306,228,196,22,4,1,1,1318
2000,2307,228,196,22,4,1,1,1318
2000,2308,229,196,22,4,1,1,794
2000,2309,228,196,22,4,1,1,1318
2000,2310,229,196,22,4,1,1,746
2000,2311,228,196,22,4,1,1,746
2000,2312,227,196,22,4,1,1,964
2000,2313,228,196,22,4,1,1,964
2000,2314,227,194,23,4,1,1,964
2000,2315,227,194,23,4,1,1,964
2000,2316,226,193,23,4,1,1,965
2000,2317,225,192,22,5,1,1,965
2000,2318,225,192,22,5,1,1,965
2000,2319,224,191,22,5,1,1,965
2000,2320,223,191,22,5,1,1,1503
2000,2321,224,191,22,5,1,1,1015
2000,2322,224,191,22,5,1,1,1015
2000,2323,223,190,22,5,1,1,1016
2000,2324,222,190,22,5,1,1,1504
2000,2325,222,190,22,5,1,1,1504
2000,2326,221,190,21,5,1,1,1506
2000,2327,220,190,21,5,1,1,1664
2000,2328,221,190,21,5,1,1,977
2000,2329,221,190,21,5,1,1,977
2000,2330,220,190,21,5,1,1,1664
2000,2331,219,190,21,5,1,1,1744
2000,2332,218,189,21,5,1,1,1745
2000,2333,218,189,21,5,1,1,1745
2000,2334,219,189,21,5,1,1,1252
2000,2335,219,189,21,5,1,1,1252
2000,2336,218,189,20,5,1,1,1254
2000,2337,217,188,20,5,1,1,1255
2000,2338,216,188,20,5,1,1,1748
2000,2339,216,188,20,5,1,1,1748
2000,2340,217,188,20,5,1,1,1224
2000,2341,218,188,20,5,1,1,658
2000,2342,217,188,20,5,1,1,1090
2000,2343,216,188,19,5,1,1,1090
2000,2344,215,188,19,5,1,1,1750
2000,2345,214,188,18,5,1,1,1752
2000,2346,215,188,18,5,1,1,972
2000,2347,216,188,18,5,1,1,972
2000,2348,215,188,18,5,1,1,1673
2000,2349,216,188,18,5,1,1,1066
2000,2350,215,188,18,5,1,1,1673
2000,2351,215,188,18,5,1,1,1673
2000,2352,216,188,18,5,1,1,861
2000,2353,215,188,18,5,1,1,1673
2000,2354,216,188,18,5,1,1,1587
2000,2355,215,188,18,5,1,1,1673
2000,2356,214,188,17,5,1,1,1675
2000,2357,213,188,17,5,1,1,1754
2000,2358,214,188,17,5,1,1,1300
2000,2359,213,188,17,5,1,1,1754
2000,2360,214,188,17,5,1,1,1236
2000,2361,213,187,17,5,1,1,1237
2000,2362,213,187,17,5,1,1,1237
2000,2363,212,187,16,5,1,1,1237
2000,2364,211,187,16,5,1,1,1757
2000,2365,212,187,16,5,1,1,1704
2000,2366,211,187,16,5,1,1,1757
2000,2367,211,187,16,5,1,1,1757
2000,2368,210,187,15,5,1,1,1759
2000,2369,211,187,15,5,1,1,1141
2000,2370,210,187,15,5,1,1,1759
2000,2371,210,187,15,5,1,1,1759
2000,2372,211,187,15,5,1,1,1444
2000,2373,210,186,15,5,1,1,1445
2000,2374,211,186,15,5,1,1,800
2000,2375,212,186,15,5,1,1,645
2000,2376,211,185,15,5,1,1,646
2000,2377,210,185,15,5,1,1,800
2000,2378,209,185,15,5,1,1,1115
2000,2379,208,184,15,5,1,1,1116
2000,2380,207,184,15,5,1,0,1121
2000,2381,207,184,15,5,1,0,1121
2000,2382,206,184,15,5,1,0,1767
2000,2383,206,184,15,5,1,0,1767
2000,2384,205,183,15,5,1,0,1768
2000,2385,204,182,15,5,1,0,1769
2000,2386,204,182,15,5,1,0,1769
2000,2387,205,182,15,5,1,0,1123
2000,2388,206,182,15,5,1,0,1123
2000,2389,207,182,15,5,1,0,818
2000,2390,206,182,15,5,1,0,1123
2000,2391,206,182,15,5,1,0,1123
2000,2392,206,182,15,5,1,0,1123
2000,2393,207,182,15,5,1,0,649
2000,2394,207,182,15,5,1,0,649
2000,2395,206,182,15,5,1,0,1009
2000,2396,205,181,15,5,1,0,1009
2000,2397,204,180,15,5,1,0,1010
2000,2398,203,180,14,4,1,1,1010
2000,2399,202,180,14,4,1,1,1659
2000,2400,203,180,14,4,1,1,1040
2000,2401,202,180,14,4,1,1,1659
2000,2402,201,179,14,4,1,1,1660
2000,2403,200,178,14,4,1,1,1661
2000,2404,200,178,14,4,1,1,1661
2000,2405,200,178,14,4,1,1,1661
2000,2406,199,178,14,4,1,1,1773
2000,2407,199,178,14,4,1,1,1773
2000,2408,200,178,14,4,1,1,893
2000,2409,200,178,14,4,1,1,893
2000,2410,199,178,14,4,1,1,1773
2000,2411,200,178,14,4,1,1,1538
2000,2412,199,178,14,4,1,1,1773
2000,2413,200,178,14,4,1,1,979
2000,2414,200,178,14,4,1,1,979
2000,2415,199,177,14,4,1,1,979
2000,2416,198,176,14,4,1,1,980
2000,2417,199,176,14,4,1,1,795
2000,2418,198,176,14,4,1,1,1013
2000,2419,197,176,14,4,1,1,1775
2000,2420,198,176,14,4,1,1,1466
2000,2421,198,176,14,4,1,1,1466
2000,2422,199,176,14,4,1,1,1111
2000,2423,198,176,14,4,1,1,1420
2000,2424,198,176,14,4,1,1,1420
2000,2425,197,175,14,4,1,1,1421
2000,2426,198,175,14,4,1,1,1148
2000,2427,197,175,14,4,1,1,1503
2000,2428,196,175,14,4,1,1,1776
2000,2429,196,175,14,4,1,1,1776
2000,2430,196,175,14,4,1,1,1776
2000,2431,195,174,14,4,1,1,1777
2000,2432,195,174,14,4,1,1,1777
2000,2433,194,173,14,4,1,1,1778
2000,2434,194,173,14,4,1,1,1778
2000,2435,193,172,14,4,1,1,1779
2000,2436,194,172,14,4,1,1,1296
2000,2437,195,172,14,4,1,1,1296
2000,2438,194,171,14,4,1,1,1297
2000,2439,193,171,14,4,1,1,1297
2000,2440,193,171,14,4,1,1,1297
2000,2441,192,171,14,4,1,1,1780
2000,2442,192,171,14,4,1,1,1780
2000,2443,191,170,14,4,1,1,1781
2000,2444,191,170,14,4,1,1,1781
2000,2445,190,169,14,4,1,1,1782
2000,2446,191,169,14,4,1,1,1734
2000,2447,192,169,14,4,1,1,1528
2000,2448,191,168,14,4,1,1,1529
2000,2449,192,168,14,4,1,1,1421
2000,2450,191,168,14,4,1,0,1421
2000,2451,192,168,14,4,1,0,720
2000,2452,191,168,14,4,1,0,1421
2000,2453,191,168,14,4,1,0,1421
2000,2454,190,168,14,4,1,0,1627
2000,2455,190,168,14,4,1,0,1627
2000,2456,189,168,14,4,1,0,1680
2000,2457,190,168,14,4,1,0,1357
2000,2458,189,168,13,4,0,0,1357
2000,2459,188,167,13,4,0,0,1358
2000,2460,187,167,13,4,0,0,1681
2000,2461,187,167,13,4,0,0,1681
2000,2462,187,167,13,4,0,0,1681
2000,2463,187,167,13,4,0,0,1681
2000,2464,187,167,13,4,0,0,1681
2000,2465,187,167,13,4,0,0,1681
2000,2466,186,167,13,4,0,0,1789
2000,2467,185,166,13,4,0,0,1790
2000,2468,186,166,13,4,0,0,1424
2000,2469,185,166,13,4,0,0,1790
2000,2470,184,165,13,4,0,0,1791
2000,2471,185,165,13,4,0,0,1371
2000,2472,184,165,13,4,0,0,1791
2000,2473,185,165,13,4,0,0,1263
2000,2474,184,164,13,4,0,0,1263
2000,2475,183,164,13,4,0,0,1792
2000,2476,184,164,13,4,0,0,1745
2000,2477,185,164,13,4,0,0,1659
2000,2478,185,164,13,4,0,0,1659
2000,2479,186,164,13,4,0,0,1567
2000,2480,187,164,13,4,0,0,1161
2000,2481,187,164,13,4,0,0,1161
2000,2482,186,163,13,4,0,0,1162
2000,2483,185,163,13,4,0,0,1162
2000,2484,185,163,13,4,0,0,1162
2000,2485,184,163,13,4,0,0,1654
2000,2486,183,163,13,4,0,0,1746
2000,2487,183,163,13,4,0,0,1746
2000,2488,184,163,13,4,0,0,1129
2000,2489,185,163,13,4,0,0,617
2000,2490,184,163,13,4,0,0,1199
2000,2491,183,163,13,4,0,0,1746
2000,2492,183,163,13,4,0,0,1746
2000,2493,182,162,13,4,0,0,1747
2000,2494,181,161,13,4,0,0,1748
2000,2495,182,161,13,4,0,0,1112
2000,2496,182,161,13,4,0,0,1112
2000,2497,182,161,13,4,0,0,1112
2000,2498,181,161,13,4,0,0,1748
2000,2499,181,161,13,4,0,0,1748
2000,2500,181,161,13,4,0,0,1748
2000,2501,181,161,13,4,0,0,1748
2000,2502,181,161,13,4,0,0,1748
2000,2503,181,161,13,4,0,0,1748
2000,2504,182,161,13,4,0,0,1704
2000,2505,183,161,13,4,0,0,1239
2000,2506,182,160,13,4,0,0,1240
2000,2507,181,160,13,4,0,0,1705
2000,2508,181,160,13,4,0,0,1705
2000,2509,180,159,13,4,0,0,1706
2000,2510,180,159,13,4,0,0,1706
2000,2511,181,159,13,4,0,0,1260
2000,2512,180,158,13,4,0,0,1261
2000,2513,179,157,13,4,0,0,1262
2000,2514,178,156,13,4,0,0,1262
2000,2515,179,156,13,4,0,0,916
2000,2516,180,156,13,4,0,0,728
2000,2517,181,156,13,4,0,0,642
2000,2518,180,156,13,4,0,0,988
2000,2519,179,156,13,4,0,0,1435
2000,2520,178,156,13,4,0,0,1521
2000,2521,177,156,13,4,0,0,1527
2000,2522,178,156,13,4,0,0,902
2000,2523,177,156,13,4,0,0,1527
2000,2524,177,156,13,4,0,0,1527
2000,2525,176,155,13,4,0,0,1528
2000,2526,176,155,13,4,0,0,1528
2000,2527,176,155,13,4,0,0,1528
2000,2528,175,155,13,4,0,0,1716
2000,2529,174,155,13,4,0,0,1763
2000,2530,174,155,13,4,0,0,1763
2000,2531,175,155,13,4,0,0,951
2000,2532,176,155,13,4,0,0,951
2000,2533,177,155,13,4,0,0,644
2000,2534,178,155,13,4,0,0,644
2000,2535,177,155,13,3,0,0,644
2000,2536,178,155,13,3,0,0,641
2000,2537,177,155,13,3,0,0,1124
2000,2538,176,154,13,3,0,0,1125
2000,2539,175,154,12,3,0,0,1127
2000,2540,174,153,12,3,0,0,1128
2000,2541,173,153,12,3,0,0,1128
2000,2542,172,153,12,3,0,0,1128
2000,2543,171,153,12,3,0,0,1522
2000,2544,172,153,12,3,0,0,1250
2000,2545,172,153,12,3,0,0,1250
2000,2546,171,153,12,3,0,0,1522
2000,2547,172,153,12,3,0,0,1071
2000,2548,171,153,12,3,0,0,1319
2000,2549,170,152,12,3,0,0,1320
2000,2550,169,152,12,3,0,0,1771
2000,2551,170,152,12,3,0,0,1689
2000,2552,171,152,12,3,0,0,1289
2000,2553,170,152,12,3,0,0,1689
2000,2554,171,152,12,3,0,0,1655
2000,2555,170,152,12,3,0,0,1699
2000,2556,170,152,12,3,0,0,1699
2000,2557,171,152,12,3,0,0,1009
2000,2558,171,152,12,3,0,0,1009
2000,2559,170,152,11,3,0,0,1011
2000,2560,169,150,12,3,0,0,1011
2000,2561,168,149,12,3,0,0,1011
2000,2562,167,149,12,3,0,0,1702
2000,2563,167,149,12,3,0,0,1702
2000,2564,168,149,12,3,0,0,1533
2000,2565,168,149,12,3,0,0,1533
2000,2566,168,149,12,3,0,0,1533
2000,2567,169,149,12,3,0,0,990
2000,2568,168,149,12,3,0,0,990
2000,2569,167,149,12,3,0,0,1533
2000,2570,168,149,12,3,0,0,1321
2000,2571,167,149,12,3,0,0,1533
2000,2572,167,149,12,3,0,0,1533
2000,2573,166,148,12,3,0,0,1533
2000,2574,166,148,12,3,0,0,1533
2000,2575,167,148,12,3,0,0,1156
2000,2576,166,148,12,3,0,0,1156
2000,2577,166,148,12,3,0,0,1156
2000,2578,166,148,12,3,0,0,1156
2000,2579,166,148,12,3,0,0,1156
2000,2580,165,147,12,3,0,0,1156
2000,2581,165,147,12,3,0,0,1156
2000,2582,166,147,12,3,0,0,1027
2000,2583,165,146,12,3,0,0,1028
2000,2584,164,146,12,3,0,0,1658
2000,2585,164,146,12,3,0,0,1658
2000,2586,165,146,12,3,0,0,1495
2000,2587,164,146,12,3,0,0,1624
2000,2588,163,146,11,3,0,0,1626
2000,2589,163,146,11,3,0,0,1626
2000,2590,164,146,11,3,0,0,1298
2000,2591,163,146,11,3,0,0,1626
2000,2592,162,146,11,3,0,0,1789
2000,2593,162,146,11,3,0,0,1789
2000,2594,162,146,11,3,0,0,1789
2000,2595,163,146,11,3,0,0,967
2000,2596,162,146,11,3,0,0,1789
2000,2597,162,146,11,3,0,0,1789
2000,2598,162,146,11,3,0,0,1789
2000,2599,163,146,11,3,0,0,1730
2000,2600,163,146,11,3,0,0,1730
2000,2601,163,146,11,3,0,0,1730
2000,2602,164,146,11,3,0,0,975
2000,2603,163,146,11,3,0,0,1730
2000,2604,164,146,11,3,0,0,1581
2000,2605,165,146,11,3,0,0,1097
2000,2606,166,146,11,3,0,0,766
2000,2607,165,146,11,3,0,0,766
2000,2608,165,146,11,3,0,0,766
2000,2609,164,146,11,3,0,0,766
2000,2610,163,146,11,3,0,0,998
2000,2611,162,146,11,3,0,0,1764
2000,2612,162,146,11,3,0,0,1764
2000,2613,162,146,11,3,0,0,1764
2000,2614,161,146,11,3,0,0,1823
2000,2615,162,146,11,3,0,0,1270
2000,2616,162,146,11,3,0,0,1270
2000,2617,162,146,11,3,0,0,1270
2000,2618,161,146,11,3,0,0,1823
2000,2619,162,146,11,3,0,0,1266
2000,2620,161,146,11,3,0,0,1823
2000,2621,161,146,11,3,0,0,1823
2000,2622,162,146,11,3,0,0,1671
2000,2623,161,145,11,3,0,0,1672
2000,2624,160,145,11,3,0,0,1824
2000,2625,161,145,11,3,0,0,1084
2000,2626,161,145,11,3,0,0,1084
2000,2627,160,145,11,3,0,0,1824
2000,2628,159,144,11,3,0,0,1825
2000,2629,160,144,11,3,0,0,1568
2000,2630,160,144,11,3,0,0,1568
2000,2631,159,144,11,3,0,0,1825
2000,2632,159,144,11,3,0,0,1825
2000,2633,159,144,11,3,0,0,1825
2000,2634,159,144,11,3,0,0,1825
2000,2635,159,144,11,3,0,0,1825
2000,2636,159,144,11,3,0,0,1825
2000,2637,160,144,11,3,0,0,930
2000,2638,159,144,11,3,0,0,1825
2000,2639,160,144,11,3,0,0,1562
2000,2640,159,144,11,3,0,0,1825
2000,2641,158,143,11,3,0,0,1826
2000,2642,159,143,11,3,0,0,1106
2000,2643,158,143,11,3,0,0,1826
2000,2644,159,143,11,3,0,0,1769
2000,2645,158,142,11,3,0,0,1770
2000,2646,159,142,11,3,0,0,1170
2000,2647,159,142,11,3,0,0,1170
2000,2648,158,142,11,3,0,0,1770
2000,2649,159,142,11,3,0,0,1156
2000,2650,158,141,11,3,0,0,1157
2000,2651,158,141,11,3,0,0,1157
2000,2652,158,141,11,3,0,0,1157
2000,2653,157,141,11,3,0,0,1771
2000,2654,158,141,11,3,0,0,1078
2000,2655,159,141,11,3,0,0,693
2000,2656,158,141,11,3,0,0,1180
2000,2657,157,140,11,3,0,0,1180
2000,2658,156,140,11,3,0,0,1772
2000,2659,155,139,11,3,0,0,1773
2000,2660,155,139,11,3,0,0,1773
2000,2661,155,139,11,3,0,0,1773
2000,2662,154,138,11,3,0,0,1774
2000,2663,154,138,11,3,0,0,1774
2000,2664,153,137,11,3,0,0,1775
2000,2665,152,137,11,3,0,0,1832
2000,2666,153,137,11,3,0,0,1120
2000,2667,152,137,11,3,0,0,1832
2000,2668,152,137,11,3,0,0,1832
2000,2669,151,136,11,3,0,0,1833
2000,2670,151,136,11,3,0,0,1833
2000,2671,152,136,11,3,0,0,1641
2000,2672,151,135,11,3,0,0,1642
2000,2673,150,134,11,3,0,0,1643
2000,2674,150,134,11,3,0,0,1643
2000,2675,150,134,11,3,0,0,1643
2000,2676,149,133,11,3,0,0,1643
2000,2677,148,133,11,3,0,0,1836
2000,2678,149,133,11,3,0,0,1073
2000,2679,148,133,11,3,0,0,1836
2000,2680,148,133,11,3,0,0,1836
2000,2681,148,133,11,3,0,0,1836
2000,2682,148,133,11,3,0,0,1836
2000,2683,149,133,11,3,0,0,1818
2000,2684,149,133,11,3,0,0,1818
2000,2685,149,133,11,3,0,0,1818
2000,2686,149,133,11,3,0,0,1818
2000,2687,150,133,11,3,0,0,917
2000,2688,149,133,11,3,0,0,1818
2000,2689,148,132,11,3,0,0,1819
2000,2690,148,132,11,3,0,0,1819
2000,2691,148,132,11,3,0,0,1819
2000,2692,149,132,11,3,0,0,1208
2000,2693,150,132,11,3,0,0,656
2000,2694,151,132,11,3,0,0,642
2000,2695,150,132,11,3,0,0,1163
2000,2696,149,132,11,3,0,0,1805
2000,2697,148,131,11,3,0,0,1806
2000,2698,149,131,11,3,0,0,1627
2000,2699,150,131,11,3,0,0,1370
2000,2700,149,131,11,3,0,0,1549
